y,x
51.3145231,37.6321386
51.3148619,37.6328466
51.3196107,37.6691387
51.3198043,37.6700245
51.3286133,37.7464046
50.9759118,37.1929554
50.9988222,37.2089299
51.0789508,37.2106478
51.185317,37.3933398
51.1867478,37.3677956
51.1858775,37.3987257
51.1862928,37.4027249
51.1907473,37.429414
51.1940157,37.4379654
51.1943959,37.4398996
51.1945077,37.4456174
51.195041,37.4548592
51.1955143,37.4592341
51.2006445,37.4717696
51.2038296,37.4759847
51.2114117,37.4865887
51.2124918,37.4878932
51.2209253,37.4997017
51.2365793,37.5127954
51.2475944,37.5217018
51.2517329,37.5245979
51.1826143,37.3532159
50.9392574,37.1948871
50.9694531,37.1908324
51.2725081,37.5100569
51.2987083,37.6071641
51.2726119,37.5103855
51.2724207,37.5107958
51.2724602,37.510346
51.2835137,37.5525163
51.277626,37.5933154
51.2800072,37.5317022
51.3373328,37.7983043
51.3440223,37.7934729
51.2713536,37.8382409
51.3197185,37.8986646
51.2787405,37.9195445
51.3044015,37.8494658
51.2785407,37.5652217
51.2833105,37.5524874
51.3067755,37.8685034
51.3377479,37.7977057
51.3166449,37.9016821
51.3083335,37.9111354
51.3542707,37.8346603
51.2697662,37.8553386
51.3556877,37.8325236
51.371776,37.8465915
51.4016605,37.8764901
51.4221757,37.8926691
51.27949,37.8754986
51.3077546,37.9120186
51.3168455,37.9113809
51.3141759,37.9050991
51.3060611,37.9025809
51.3008776,37.929588
51.3411342,37.8451844
51.2886116,37.902714
51.318288,37.8258128
51.2879812,37.9026086
51.2479845,37.5220044
51.2724231,37.5031882
51.2894925,37.8021587
51.305589,37.8856858
51.3110867,37.8795758
51.310702,37.8974254
51.3141801,37.876231
51.3046566,37.8867106
51.3070148,37.8671741
51.3068777,37.8620356
51.303067,37.8884748
50.4218236,36.835953
50.4186687,37.0208243
50.4248743,36.8363258
50.4186872,37.0221144
50.5281646,36.6928301
50.521554,36.7043904
50.5216517,36.7053357
50.5338252,36.6836829
50.3473234,36.9204494
50.4185271,37.0202843
50.5117818,36.6691012
50.5194456,36.7021463
50.5235869,36.708172
50.407786,36.8966601
50.5289016,36.7184647
50.5296238,36.7186622
50.4248475,36.8350795
50.4610212,36.7446126
50.4257001,36.8370099
50.5122906,36.7189988
50.5700801,36.7483878
50.4250829,36.8365194
50.3502725,36.9213393
50.4263517,36.8286341
50.4340291,36.7919851
50.6428861,36.6742374
50.652949,36.6898143
50.7971195,37.1453464
50.6813753,36.740399
